#{"t_start": 1765809665.4837382, "env_id": "None"}
r,l,t
2442.95719,1001,6074.834424
1209.899514,647,6077.624925
2360.504342,1001,6081.84491
565.876303,272,6083.863802
2037.940343,1001,6088.091716
2145.765261,1001,6092.317465
2378.598752,1001,6096.543538
2122.613524,1001,6100.761203
2222.767542,1001,6105.725718
2274.39349,1001,6109.949239
2392.396591,1001,6114.17107
2220.732223,1001,6118.395329
2180.648235,1001,6123.362256
2104.208265,1001,6127.59578
726.951158,359,6129.215572
2421.466874,1001,6133.430135
2470.145046,1001,6138.397351
1968.236929,1001,6142.63244
2217.460721,1001,6146.844087
2002.116761,1001,6151.065899
1874.466228,1001,6156.034546
2384.295576,1001,6160.246834
2126.39749,1001,6164.463436
1988.255805,1001,6168.70459
2199.941244,1001,6172.91541
2428.666267,1001,6177.886575
2304.359947,1001,6182.093751
1949.089313,1001,6186.321974
2373.671631,1001,6190.537467
2235.51271,1001,6195.517367
2438.813478,1001,6199.726392
2239.431449,1001,6203.94562
2289.499653,1001,6208.168306
691.115802,358,6210.528708
1917.001784,1001,6214.758431
1923.360641,1001,6218.996638
991.541888,554,6221.54401
1919.142115,1001,6225.868573
2028.836464,1001,6230.84492
2258.162325,1001,6235.066512
1963.231468,1001,6239.320562
2041.249017,1001,6243.546494
2165.127261,1001,6248.522491
2183.38996,1001,6252.810131
2443.956499,1001,6257.049885
2023.403111,1001,6261.285435
948.516294,473,6263.363669
2224.662752,1001,6268.338982
93.951863,67,6268.776405
220.567412,158,6269.582
1014.102693,671,6272.468659
208.712163,164,6273.292373
2066.230218,1001,6277.519914
2333.308088,1001,6281.743444
2304.25414,1001,6286.720911
2167.266358,1001,6290.937939
922.446399,493,6293.11589
1532.172805,848,6296.722594
623.669348,344,6298.283909
2066.021372,1001,6303.258933
2164.498479,1001,6307.493024
881.323679,467,6309.557776
1027.947828,546,6311.945447
668.65652,387,6313.672989
2296.592662,1001,6317.892215
845.67221,501,6320.843533
214.346128,180,6321.73594
771.831063,440,6323.687761
2366.485627,1001,6327.911658
101.897734,74,6328.375738
2173.365387,1001,6332.605891
534.524741,263,6333.842413
474.562566,244,6335.003773
2293.491308,1001,6339.974539
2365.963239,1001,6344.188482
1980.929276,1001,6348.407098
2275.84952,1001,6352.633315
2181.103613,1001,6357.609683
2153.31558,1001,6361.829449
2187.764087,1001,6366.052958
2444.776683,1001,6370.272463
2071.636068,1001,6375.248599
565.442615,279,6376.551768
106.623037,78,6377.031496
2174.543211,1001,6381.256285
1685.274958,1001,6385.487051
2170.301288,1001,6389.707245
2021.570068,1001,6394.696124
2200.978522,1001,6398.918539
1128.915768,652,6401.75855
1975.149801,1001,6405.981963
1973.926598,1001,6410.957661
2083.218018,1001,6415.186594
1943.458993,1001,6419.411569
2152.21443,1001,6423.643212
2063.210292,1001,6427.880509
2144.814095,1001,6432.845567
2265.836071,1001,6437.071895
513.691594,237,6438.196638
2306.0047,1001,6442.41038
2139.107166,1001,6447.376319
1862.29958,1001,6451.602397
640.741984,347,6453.173225
2274.04275,1001,6457.398692
2364.44518,1001,6461.618253
155.782998,109,6462.224089
2167.183988,1001,6467.190124
2162.693362,1001,6471.402216
593.834173,288,6472.739668
2260.984658,1001,6476.958207
1926.299453,1001,6481.179323
2351.57729,1001,6486.158243
2077.760908,1001,6490.378648
2120.541098,1001,6494.601386
2200.540192,1001,6498.821036
2441.037824,1001,6503.795748
2474.925812,1001,6508.015876
2174.646211,1001,6512.239871
566.368432,291,6513.585173
301.921104,240,6514.72174
2314.236946,1001,6518.937787
2401.902468,1001,6523.904883
2344.998964,1001,6528.117193
2229.951952,1001,6532.343424
2226.437026,1001,6536.555506
2041.174423,1001,6541.533992
2436.659276,1001,6545.750419
2239.055793,1001,6549.977641
2332.826234,1001,6554.210224
2457.643054,1001,6559.181227
2491.106408,1001,6563.411901
2101.273063,1001,6567.630097
2435.852091,1001,6571.848726
2251.539299,1001,6576.824427
2241.973822,1001,6581.057429
2198.794701,1001,6585.278888
2161.728644,1001,6589.498072
2269.633094,1001,6594.466881
2168.451696,1001,6598.687901
2428.072623,1001,6602.948946
520.931,261,6604.332876
1086.486514,637,6607.280334
307.238968,219,6608.328427
2024.1302,1001,6613.306467
2351.857722,1001,6617.529334
2424.807922,1001,6621.746194
927.983671,493,6623.917088
2051.26272,1001,6628.878152
2323.982669,1001,6633.1055
2214.270837,1001,6637.339171
2399.238689,1001,6641.563893
2295.293224,1001,6645.782949
597.060444,293,6647.876352
2003.853132,1001,6652.107622
1974.782918,1001,6656.325588
908.882323,500,6658.519888
665.285455,343,6660.074715
1930.116788,1001,6664.306368
2376.626157,1001,6669.278576
2253.994195,1001,6673.520864
2404.956884,1001,6677.793859
2172.886122,1001,6682.039915
1217.114368,650,6685.657445
1929.247347,1001,6689.968156
2208.539337,1001,6694.187547
494.177953,231,6695.297654
2268.723799,1001,6699.519296
2421.542027,1001,6704.492235
2320.791237,1001,6708.725984
2289.275539,1001,6712.950128
105.858001,74,6713.419531
1586.561592,978,6717.546923
2126.337866,1001,6722.509961
2396.983224,1001,6726.726866
2056.553952,1001,6730.95572
2047.15167,1001,6735.178389
1990.015334,1001,6740.147169
2475.354712,1001,6744.378428
2377.981687,1001,6748.599327
2463.643494,1001,6752.808136
2177.24663,1001,6757.791807
1966.294075,1001,6762.019083
2120.655462,1001,6766.249939
964.865556,506,6768.468627
2271.127215,1001,6772.688199
2376.309218,1001,6777.651955
2025.586076,1001,6781.877443
2338.01236,1001,6786.107343
2315.894775,1001,6790.329068
1908.541559,1001,6795.291486
2366.484703,1001,6799.506001
1989.708989,1001,6803.732421
2007.011403,1001,6807.949111
578.847835,276,6809.235409
585.001943,313,6811.411397
242.689723,196,6812.37159
121.365011,87,6812.886536
2158.17197,1001,6817.11583
2265.909989,1001,6821.330102
731.499467,372,6823.003009
1816.60529,1001,6827.226423
2329.187539,1001,6832.210065
560.467704,270,6833.475566
2255.450255,1001,6837.694608
2172.753718,1001,6841.925676
2276.637251,1001,6846.901989
2485.684014,1001,6851.123015
814.55407,448,6853.113748
2123.386699,1001,6857.333299
1949.709692,1001,6861.563919
2092.688178,1001,6866.545295
2378.414267,1001,6870.775278
498.357216,249,6871.949673
1011.465526,579,6874.471593
1306.25802,722,6877.555368
110.606565,88,6878.077069
237.590982,175,6878.948679
685.582711,420,6880.811391
2090.460615,1001,6885.771594
2019.081292,1001,6889.992459
2194.724834,1001,6894.215821
1817.019765,1001,6898.438608
2108.873875,1001,6903.413806
2080.527785,1001,6907.657029
2386.336937,1001,6911.874037
2092.7957,1001,6916.094386
1302.250574,649,6918.89744
2272.752227,1001,6923.853289
452.379506,216,6924.894029
130.967205,96,6925.445283
1838.535805,1001,6929.663129
2415.299311,1001,6933.875991
2355.671378,1001,6938.836452
2402.018793,1001,6943.060424
2001.549729,1001,6947.277331
2333.688019,1001,6951.500234
2336.470341,1001,6956.470494
1061.962163,622,6959.157714
999.528546,583,6961.689577
975.176803,540,6964.050428
1856.441344,1001,6968.269096
137.179482,97,6968.829416
2375.657515,1001,6973.058131
2047.136327,1001,6978.020162
631.751922,319,6979.485023
2245.636361,1001,6983.700975
2082.371799,1001,6987.934353
2094.086605,1001,6992.90509
2236.055826,1001,6997.167996
2259.495436,1001,7001.386507
2364.936174,1001,7005.605436
588.365,291,7006.951428
1778.930154,1001,7011.92073
2349.16269,1001,7016.139704
2482.347493,1001,7020.349258
809.535227,417,7022.209555
2324.3695,1001,7026.435379
1989.351008,1001,7031.405045
586.95123,311,7032.848862
106.282356,101,7033.427119
2265.652614,1001,7037.653088
550.940499,265,7038.895151
2346.490665,1001,7043.114225
593.621198,283,7044.428756
2286.988101,1001,7049.398795
2225.935889,1001,7053.624677
2204.017339,1001,7057.843149
2041.24867,1001,7062.071814
2144.208897,1001,7067.046917
879.213846,481,7069.163514
374.467619,279,7070.456375
1896.153838,1001,7074.694022
1553.165951,881,7078.442265
2392.475265,1001,7082.661252
664.759468,337,7084.947174
2195.153352,1001,7089.172803
2191.17635,1001,7093.39092
951.436038,532,7095.71687
2224.10284,1001,7099.937209
2057.088167,1001,7104.917407
2246.787408,1001,7109.133891
2382.064104,1001,7113.350246
2413.843648,1001,7117.572041
